station,voivodeship,latEPSG2180,lonEPSG2180,latWGS84,lonWGS84
Gilów,świętokrzyskie,621022.21,362844.43,51.11957093493334,20.729732772254533
Bliżyn,świętokrzyskie,622892.99,361912.02,51.11078936571163,20.75613999930521
Berezów,świętokrzyskie,628735.63,352369.08,51.02371053063935,20.83618748534261
Suchedniów,świętokrzyskie,629622.44,354940.57,51.04663000950643,20.849749736937653
Lipowe Pole,świętokrzyskie,632901.05,367064.76,51.15487805951218,20.900975723759036
Skarżysko Zachodnie,świętokrzyskie,630169.41,360950.61,51.100538602787694,20.85971595763941
Skarżysko Milica,świętokrzyskie,629528.58,361783.03,51.10816756845572,20.85086455823959
Sołtyków,świętokrzyskie,618292.65,364799.59,51.13772035971799,20.691380576424734
P. Kielce-Czarnów,świętokrzyskie,611381.97,337104.61,50.89008187653144,20.584102897048137
Stacja Kielce,świętokrzyskie,613812.33,335395.5,50.87423986097024,20.618121002720603
KIELCE-Herbskie,świętokrzyskie,612769.22,336805.71,50.88712487485524,20.60373220147639
Kielce,świętokrzyskie,613846.19,335520.26,50.87535500487224,20.61864106793978
KIELCE SŁOWIK,świętokrzyskie,608304.81,330833.39,50.83427559802567,20.53849853309154
Kielce Białogon,świętokrzyskie,610805.76,333223.6,50.85529475361647,20.57473454696766
P. Kielce-Piaski,świętokrzyskie,614273.28,337090.92,50.889393659154265,20.625202107925986
Stacja Ożarów Cementownia,świętokrzyskie,682584.16,336718.85,50.8684927739997,21.595671819863963
Jakubowice,świętokrzyskie,687693.74,330468.6,50.81069272926736,21.66502504458673
Bodzechów,świętokrzyskie,671131.89,341301.42,50.913183184002555,21.43517286449528
ĆMIELÓW,świętokrzyskie,677763.16,338734.56,50.88811060032294,21.528187842067187
Chmielów,świętokrzyskie,663114.78,345130.18,50.94991852256922,21.322907985071183
Huta,świętokrzyskie,667375.57,343276.15,50.932033299684534,21.382677951421147
Rofszczyzna,świętokrzyskie,667476.34,343227.39,50.931565801495964,21.384088720664362
Rofszczyzna II,świętokrzyskie,667133.52,343393.26,50.933156058661964,21.37928915452064
Huta II,świętokrzyskie,667230.91,343346.14,50.93270432072198,21.380652673330417
DWIKOZY,świętokrzyskie,696906.38,322121.91,50.73263930158676,21.79120125277423
Sandomierz,świętokrzyskie,695382.93,314046.74,50.66059722681055,21.76535982341966
Stary Garbów,świętokrzyskie,693780.45,325585.98,50.764816525762555,21.74876859037209
Marcinków,świętokrzyskie,638598.09,360373.73,51.093375905754144,20.97983933383962
MICHŁÓW GÓRNY,świętokrzyskie,647727.37,351939.64,51.0152814174409,21.10671286333734
Stacja Wąchock,świętokrzyskie,641086.76,359026,51.080653275062886,21.014839380988857
STAW KUNOWSKI,świętokrzyskie,657505.7,351119.33,51.005311852494884,21.245692484898047
Stacja Starachowice,świętokrzyskie,644200.13,355873.22,51.05153753652843,21.058012893854247
Stacja Starachowice Wsch. niecz.,świętokrzyskie,645703.92,354830.02,51.04178025174445,21.079039802632288
Małogoszcz,świętokrzyskie,589600.8,332235.51,50.850085349390525,20.273223648426676
Miąsowa,świętokrzyskie,596285.46,317832.15,50.71948152039386,20.36440879702162
Węgrzynów Stary,świętokrzyskie,564405.16,299920.16,50.5627812142463,19.90961088278346
Jędrzejów Główny,świętokrzyskie,590155.14,309357.39,50.6442482013368,20.27549507938681
Krzcięcice,świętokrzyskie,580708.71,302899.59,50.587552729159995,20.140473465749317
Potok,świętokrzyskie,584572.01,306232.63,50.616982405652244,20.19581190790916
Sędziszów,świętokrzyskie,574668.98,300393.68,50.56581800008677,20.05464020362944
Sobków,świętokrzyskie,600961.19,318879.85,50.72810925310763,20.43093147610218
Klimontów,świętokrzyskie,573019,295921.19,50.525799104628355,20.030462427755296
Ludynia Dwór,świętokrzyskie,578390.79,331756.27,50.847404174321404,20.113861671289268
Ludynia,świętokrzyskie,581819.64,332329.87,50.85208776772536,20.162700264711884
Bukowa,świętokrzyskie,584449.05,333196.12,50.8595001546744,20.200256925032736
Włoszczowa-Północ,świętokrzyskie,566566.52,332592.82,50.8564107940698,19.946028405349395
Psary,świętokrzyskie,558736.82,319532.52,50.73978801174632,19.832677642448576
Przystanek Kolejowy Czarnca,świętokrzyskie,566493.63,328972.37,50.82385604846885,19.94433513898002
Włoszczowa,świętokrzyskie,571410.86,330572.25,50.83765943607385,20.01446968367444
Żelisławice,świętokrzyskie,560432.78,326652.23,50.80365242590776,19.85788805752147
Włoszczowice,świętokrzyskie,612099.81,310572.52,50.651364061019216,20.586217015678656
Stacja  towarowa Stawiany Pińczowskie,świętokrzyskie,612602.04,303002.98,50.583199434693675,20.591022136941483
Staszów,świętokrzyskie,652831.7,300511.84,50.55165786638355,21.158054471802682
Staszów,świętokrzyskie,654940.66,300833.9,50.55399750108636,21.18794506589676
Strzegomek,świętokrzyskie,665828.66,297868.86,50.52435762461675,21.34024442827955
Suchedniów Północny,świętokrzyskie,629529.7,356995.66,51.06512707674669,20.849163035898734
Kunów Stacja,świętokrzyskie,661066.1,347120.4,50.96838313608234,21.294639366771513
Narzym,warmińsko-mazurskie,583920.7,592227.32,53.18867417817369,20.256375167559742
Żabiny,warmińsko-mazurskie,565326.34,609078.61,53.34278417820056,19.981513604515044
Hartowiec,warmińsko-mazurskie,556149.15,614984.56,53.39693647720087,19.84469592762193
Bemowizna,warmińsko-mazurskie,554749.93,719774.79,54.33913343491014,19.842366917396205
Stępień,warmińsko-mazurskie,549988.06,722592.3,54.36494992697629,19.76958292957564
Jarzębiec,warmińsko-mazurskie,564614.68,716926.33,54.31237454822206,19.993502534972066
Pieniężno,warmińsko-mazurskie,573308.57,709094.97,54.240807929130746,20.125231504457695
Braniewo,warmińsko-mazurskie,554670.66,724474.04,54.38138398759998,19.842010911579504
Słobity,warmińsko-mazurskie,549197.98,696426.61,54.12981137459825,19.75312359473452
Chruściel,warmińsko-mazurskie,552085.26,712586.57,54.274795727804836,19.800119333326457
Pasłek,warmińsko-mazurskie,542967.31,688087.86,54.055405851384535,19.65656705196504
Bogaczewo,warmińsko-mazurskie,537489.23,693021.72,54.10018926953613,19.57347464430171
Komorowo Żuławskie,warmińsko-mazurskie,533262.36,693527.8,54.10502971676975,19.508874692953782
Fiszewo,warmińsko-mazurskie,516294.01,689277.91,54.067639148018095,19.24905427199557
Rubno Wielkie,warmińsko-mazurskie,525219.1,706073.18,54.218272158704714,19.386876519733537
Bartoszyce,warmińsko-mazurskie,618451.83,711323.13,54.25237236712878,20.818715007813402
Sątopy Samulewo,warmińsko-mazurskie,632396.62,691777.25,54.07333879915447,21.024091076239973
Górowo Iławeckie,warmińsko-mazurskie,596605.77,714085.39,54.28179018343675,20.484319866185103
Głomno,warmińsko-mazurskie,614218.63,719679.15,54.328421982971584,20.756946512403374
Braniewo Brama,warmińsko-mazurskie,552967.35,723719.22,54.374778886406766,19.8156458301684
Wiatrowiec,warmińsko-mazurskie,627540.58,710186.38,54.2399733590209,20.95769334361522
Lubomino,warmińsko-mazurskie,580679.76,689718.67,54.06553895797508,20.23315789060588
Henrykowo,warmińsko-mazurskie,573675.98,702898.47,54.185057638807834,20.12934911696617
Rogiedle,warmińsko-mazurskie,583950.73,686734.12,54.03819015722332,20.282313378589873
Orneta,warmińsko-mazurskie,575208.56,695120.68,54.11492390771212,20.15089526836318
Linkowo,warmińsko-mazurskie,648105.69,694175.45,54.090604361958,21.265230022211995
Kętrzyn,warmińsko-mazurskie,656104.34,692420.59,54.0724768213634,21.38654757923819
Nowy Młyn,warmińsko-mazurskie,652283.47,691621.99,54.066447094251856,21.32778592444458
Karolewo,warmińsko-mazurskie,658290.43,693132.36,54.07820292803023,21.420308258516926
Czerniki,warmińsko-mazurskie,660296.06,693969.56,54.0851023247444,21.45138751893592
Tołkiny,warmińsko-mazurskie,646069.19,697089.26,54.11736302545573,21.235516877072694
Korsze,warmińsko-mazurskie,639427.48,702981.25,54.17214187260538,21.13667334701739
Drogosze,warmińsko-mazurskie,644480.16,708247.75,54.21805601405734,21.21657225884847
Skandawa,warmińsko-mazurskie,647755.83,713812.37,54.26710965400305,21.269526769054853
Łankiejmy,warmińsko-mazurskie,635106.38,699475,54.14179609801337,21.0689302737533
Martiany,warmińsko-mazurskie,664796.53,687613.56,54.02659250646358,21.51668514893238
Węgorzewo,warmińsko-mazurskie,677641.87,709394.7,54.217930287201895,21.72543118782302
Wieliczki,warmińsko-mazurskie,734527.93,685920.66,53.98442634597843,22.578328883352857
Wilkasy,warmińsko-mazurskie,738065.9,686263.22,53.98588213008693,22.632458770453116
Cimochy,warmińsko-mazurskie,741641.85,684819.87,53.971272443359105,22.685752928853976
Małe Olecko,warmińsko-mazurskie,730042.19,684198.19,53.970985883947314,22.50872971337624
Olecko,warmińsko-mazurskie,728786.22,691157.77,54.0339978496547,22.4948465489349
Stożne,warmińsko-mazurskie,724442.68,698819.63,54.10466676154432,22.434305106206057
Kowale Oleckie,warmińsko-mazurskie,722979.19,704722.94,54.158282139214926,22.41631682750497
Pogorzel,warmińsko-mazurskie,722592.45,710215.29,54.207740428473244,22.41446640470339
Górne,warmińsko-mazurskie,723287.36,715843.37,54.257945514899845,22.429294320750568
Botkuny,warmińsko-mazurskie,719167.77,720864.67,54.304791539969635,22.36982656571878
Nowa Wieś Ełcka,warmińsko-mazurskie,718307.36,660762.29,53.765721676414785,22.313400191794535
Ełk Tartak,warmińsko-mazurskie,721869.61,665006.36,53.80230859001593,22.370419658248064
Ełk Szyba Wschód,warmińsko-mazurskie,722032.11,664913.43,53.801405171531236,22.372816475441144
Stare Juchy,warmińsko-mazurskie,708028.32,678045.17,53.92507989981586,22.169364829895457
Prostki,warmińsko-mazurskie,726475.26,653286.43,53.69513943300264,22.431654510605956
Ełk Wąskotorowy,warmińsko-mazurskie,721174.25,667590.61,53.82579946914121,22.361734159770702
Ełk Szyba Zachód,warmińsko-mazurskie,721909.06,665557.66,53.807239864669775,22.371415190519173
Woszczele,warmińsko-mazurskie,713624.63,670993.34,53.85950212477161,22.2495572896548
Lipińskie Małe,warmińsko-mazurskie,724003.73,657765.22,53.736403771866634,22.397518985138287
Ełk,warmińsko-mazurskie,721221.31,667501.53,53.824979911250175,22.362383999251808
Giżycko,warmińsko-mazurskie,681940.97,688772.44,54.03123757756446,21.778876457164042
Wydminy,warmińsko-mazurskie,698830.83,683392.53,53.976702820412,22.03294458459253
Sterławki Wielkie,warmińsko-mazurskie,668669.73,686479.67,54.015156518695846,21.57513989187273
Mrągowo,warmińsko-mazurskie,650986.3,668478.87,53.85892489652612,21.29651333806659
Sorkwity,warmińsko-mazurskie,641391.17,666633.74,53.845050426291,21.149837677992526
Baranowo,warmińsko-mazurskie,660826.17,664576.45,53.82091481895223,21.443989646500903
Mikołajki,warmińsko-mazurskie,670001.67,663482.59,53.80816970200804,21.582668502012954
Pisz,warmińsko-mazurskie,684627,644403.01,53.63184211541033,21.793191423447524
Stare Guty,warmińsko-mazurskie,693123.93,642881.55,53.61511361399216,21.920616325543012
Biała  k/Piszu,warmińsko-mazurskie,702966.79,643239.31,53.61460332707796,22.06947418726526
Kaliszki,warmińsko-mazurskie,697584.99,643513.58,53.619124353503345,21.988382414397936
Pogorzel Wielka,warmińsko-mazurskie,708199.27,653975.38,53.70893243787678,22.155673813213646
Drygały,warmińsko-mazurskie,704972.06,650571.19,53.67964761985628,22.104587056809248
Ruciane - Nida,warmińsko-mazurskie,669378.78,645710.78,53.64874685018369,21.563481365297005
Szeroki Bór,warmińsko-mazurskie,676681.74,644934.06,53.63935468094677,21.673437693056513
Bukwałd,warmińsko-mazurskie,590693.27,667961.79,53.868321092565374,20.37968909994686
Olsztynek,warmińsko-mazurskie,585709.37,636335.97,53.58489315024141,20.29512597635876
Gągławki,warmińsko-mazurskie,594913.07,647164.2,53.68063508056348,20.437459393052908
Bartąg,warmińsko-mazurskie,595485.36,650799.21,53.71320297707957,20.447244205139718
Gryźliny,warmińsko-mazurskie,589292.52,639576.95,53.613427192425185,20.350182368637753
Stawiguda,warmińsko-mazurskie,592893.1,643542.62,53.6484460200766,20.405793222651038
Waplewo,warmińsko-mazurskie,589881.71,628218.44,53.51122755952534,20.35581941932826
Wipsowo,warmińsko-mazurskie,618033.31,671506.91,53.8946788533442,20.79677152564098
Biesal,warmińsko-mazurskie,578763.09,651274.81,53.72027123162713,20.193977612202552
Biesal,warmińsko-mazurskie,585722.46,652367.25,53.728993388323715,20.299749575130587
Naterki,warmińsko-mazurskie,590868.71,654419.15,53.74656515202674,20.37835782959836
Barczewo,warmińsko-mazurskie,611887.75,665825.36,53.84498297485223,20.70119330641532
Parleza Wielka,warmińsko-mazurskie,631179.25,666446.12,53.84604526025336,20.99459405019565
Biskupiec Reszelski,warmińsko-mazurskie,628618.61,668863.41,53.86840671737951,20.956697903983287
Jonkowo,warmińsko-mazurskie,585362.16,662011.14,53.81573813560027,20.296957894183418
Wołowno,warmińsko-mazurskie,578872.99,662045.88,53.817075775600124,20.198397729489674
Bzowiec,warmińsko-mazurskie,586183.72,684761.68,54.02009299822088,20.315851672094258
Czerwonka,warmińsko-mazurskie,624376.42,673894.71,53.91465179492876,20.894244157403023
Łęgajny,warmińsko-mazurskie,606437.22,663054.62,53.82122762936219,20.617398352204873
Klewki,warmińsko-mazurskie,603398.15,653554.82,53.736461129876126,20.56804993239871
Marcinkowo,warmińsko-mazurskie,610272.83,649180.72,53.695741079166595,20.670699396750933
Gamerki Wielkie,warmińsko-mazurskie,574808.82,665106.94,53.84519289293289,20.1374057019387
Górowo,warmińsko-mazurskie,630158.17,679035.24,53.95942028043907,20.984434289887183
Dobre Miasto,warmińsko-mazurskie,590749.36,680851,53.984160888069034,20.3843708665439
Cerkiewnik,warmińsko-mazurskie,591719.92,672577.07,53.909623230110306,20.396684644101704
Swobodna,warmińsko-mazurskie,591512.69,675961.54,53.94007972460544,20.394543766120606
Dąbrówka Kobułcka,warmińsko-mazurskie,635861.11,665737.45,53.83847381524125,21.065418595184436
OLSZTYN GŁÓWNY,warmińsko-mazurskie,598604.95,658912.99,53.78554870337852,20.497100454201675
OLSZTYN ZACHODNI,warmińsko-mazurskie,596744.99,658091.2,53.778511643782544,20.46861336322179
Gutkowo,warmińsko-mazurskie,592310.5,661372.62,53.80881129717655,20.402303012434295
Rakowice,warmińsko-mazurskie,542575.87,623854.58,53.47795577746388,19.64171902578981
Susz,warmińsko-mazurskie,521616.29,649735.24,53.711929577032066,19.32761213664855
Redaki,warmińsko-mazurskie,526819.48,645296.12,53.67177653359382,19.40608441521433
Ząbrowo,warmińsko-mazurskie,530759.82,640886.63,53.63191434783986,19.46530793299107
Iława Miasto,warmińsko-mazurskie,536234.75,636922.65,53.59592450126494,19.547662678132376
Iława Główna,warmińsko-mazurskie,537978.59,635446.31,53.5825275235578,19.5738383195445
Smolniki,warmińsko-mazurskie,540051.65,630736.17,53.54002538796995,19.604555295269318
Rudzienice Suskie,warmińsko-mazurskie,544186.73,641697.29,53.638240905990195,19.66852093104184
Pikus,warmińsko-mazurskie,548674.35,643696.43,53.65581562456396,19.736723477914197
Samborowo,warmińsko-mazurskie,554174.11,645540.7,53.67185492855984,19.820279561501774
Morąg Kolonia,warmińsko-mazurskie,562113.99,672116.79,53.909882648740556,19.945844406776548
Ostróda,warmińsko-mazurskie,562783.46,648741.61,53.699666924863315,19.95126835627357
Morąg,warmińsko-mazurskie,560562.02,673121.66,53.91909981218165,19.922414182055853
Małdyty,warmińsko-mazurskie,548217.7,673246.15,53.9215158238595,19.734437909651334
Dobrocin,warmińsko-mazurskie,554457.33,672035.45,53.91001311352339,19.829252094267268
Kozia Góra,warmińsko-mazurskie,571056.15,665967.58,53.85345660168492,20.080560210468924
Lubajny,warmińsko-mazurskie,567677.34,648882.57,53.700322430848004,20.025436561320806
Stare Jabłonki,warmińsko-mazurskie,572142.62,647933.86,53.69119591000424,20.09285972535086
Żabi Róg,warmińsko-mazurskie,566847.41,668479.81,53.8765992242229,20.017116499676643
Płośnica,warmińsko-mazurskie,567898.69,600157.26,53.26225494826551,20.018246132466185
Pierławki,warmińsko-mazurskie,574160.56,598816.99,53.24936704822284,20.11182151962997
Klonowo koło Lidzbarka,warmińsko-mazurskie,549947.05,597604.57,53.24129874203079,19.748662374902104
Krasnołąka,warmińsko-mazurskie,582153.17,601531.88,53.2725954500536,20.23232001487519
Jeglia,warmińsko-mazurskie,558116.72,614366.06,53.391162820650145,19.874177963356498
Rybno,warmińsko-mazurskie,560826.38,613247.7,53.38080298300353,19.914714902860567
Tuczki,warmińsko-mazurskie,564012.06,609643.12,53.34802007475872,19.961884149362536
Lidzbark,warmińsko-mazurskie,555042.81,599751.58,53.260097998310655,19.82540652092296
Lidzbark,warmińsko-mazurskie,556299.46,599967.52,53.261907532073174,19.844286912187584
Działdowo,warmińsko-mazurskie,577893.7,597660.17,53.2384323551166,20.167493543449286
Iłowo-Osada,warmińsko-mazurskie,586438,589726.23,53.1657871638014,20.293374719304573
Gralewo Stacja,warmińsko-mazurskie,568800.08,606645.77,53.3204719237119,20.033168044849337
Turza Wielka,warmińsko-mazurskie,572190.93,605254.43,53.307511957337375,20.083761650117864
Prioma,warmińsko-mazurskie,570830.65,598873.91,53.25033383369038,20.06192150447404
Biskupiec Pomorski,warmińsko-mazurskie,525816.57,624998.25,53.48932810131249,19.389219333450193
Lipinki,warmińsko-mazurskie,521106.49,622175.08,53.464154364037014,19.31802006139109
Ostrowite k/Jabłonowa,warmińsko-mazurskie,517782.76,618736.09,53.43335598864975,19.26774620980375
Dworzec Jamielnik,warmińsko-mazurskie,533301.75,629512.13,53.5294917116425,19.502544077048828
Montowo,warmińsko-mazurskie,551811.26,617093.31,53.416339351416326,19.779791170419543
Zajączkowo Lubawskie,warmińsko-mazurskie,547365.74,620136.13,53.44411475904915,19.713347238458073
Zakrzewo,warmińsko-mazurskie,585554.69,602712.39,53.28266947062246,20.283647958139305
Kozłowo,warmińsko-mazurskie,587378.81,605748.82,53.30966724461171,20.311845164812716
Dobrzyń,warmińsko-mazurskie,591964.23,619921.04,53.436283753983574,20.38479260175074
Nidzica,warmińsko-mazurskie,594081.4,611157.08,53.35713267280246,20.41404802865884
Napiwoda,warmińsko-mazurskie,597777.01,616162.8,53.40145617361625,20.471123763378966
Muszaki,warmińsko-mazurskie,606968.25,612913.14,53.370464871715555,20.60825380308937
Szczytno,warmińsko-mazurskie,632285.17,634654.68,53.56010086738541,20.99781743524326
Pasym PKP,warmińsko-mazurskie,616686.95,642241.86,53.6319882549803,20.76521920809852
Grom,warmińsko-mazurskie,623139.79,639567.01,53.60647203516626,20.861723103722312
Spychowo,warmińsko-mazurskie,655830.95,638847.83,53.59130586970999,21.355203005593783
Świętajno,warmińsko-mazurskie,647752,635498.17,53.56355137290074,21.231617566006605
Kolonia,warmińsko-mazurskie,650439.25,635993.91,53.56724140506557,21.27240935242901
Jeruty,warmińsko-mazurskie,642664.98,634134.29,53.552705269550145,21.15422206157966
Olszyny,warmińsko-mazurskie,639795.08,634155.67,53.55366977905166,21.110929160739463
Burkat,warmińsko-mazurskie,575677.7,601720.59,53.27525605196305,20.135252924575006
Golęczewo,wielkopolskie,352728.88,520931.82,52.53425824824014,16.828042978212643
Kostrzyn,wielkopolskie,379439.81,504499.3,52.39312388709931,17.227691379803403
Gutowo Wielkopolskie,wielkopolskie,407487.53,497168.3,52.332675951092725,17.641887770993392
Paczkowo,wielkopolskie,374895.8,505016.06,52.39674865587908,17.160735178895532
Otusz,wielkopolskie,336329.83,500579.21,52.34670671205882,16.59638814830858
Gułtowy,wielkopolskie,385495.98,501535.38,52.367781597832995,17.317691162891823
Ligowiec,wielkopolskie,366479.17,509461.13,52.434710437920785,17.03529608969197
Antoninek,wielkopolskie,366029.56,506631.2,52.40916584923494,17.02981902606097
Kępno,wielkopolskie,430352.86,381159.03,51.29283904488241,18.000834102751412
Marydół,wielkopolskie,422571.21,402619.46,51.48482491500891,17.8845359387158
Turzynów,wielkopolskie,501879.61,484938.96,52.23049746069549,19.027529224137623
Spławie,wielkopolskie,437901.42,488370.43,52.2578533740009,18.089920102576908
Swarzędz,wielkopolskie,368906.47,505992.24,52.40412016226222,17.072351265117444
Paproć,wielkopolskie,309466.02,496711.28,52.30328492895877,16.20454046006604
Jastrzębsko,wielkopolskie,299732.92,496212.12,52.29533791597217,16.06223481322776
Chludowo,wielkopolskie,352627.6,523886.31,52.5607808918424,16.82523791424038
Cienin Kościelny,wielkopolskie,432371.53,489807.43,52.27012230840232,18.008601767909568
Parkowo,wielkopolskie,359165.89,540068.56,52.70793899478057,16.914746441561096
Pobiedziska Letnisko,wielkopolskie,380370.27,513487.67,52.4741222854167,17.238142649146408
Poznań Główny,wielkopolskie,358011.83,506031.83,52.40175635541779,16.912246604312866
Wólka,wielkopolskie,415188.73,495797.24,52.32159403151204,17.755259618571838
Wojnowice,wielkopolskie,327482.59,498707.14,52.327174309679954,16.467555952435674
Cienin,wielkopolskie,429394.48,490128.47,52.272634587301,17.964900079001374
Kawnice,wielkopolskie,441893.9,487464.14,52.25014024667817,18.148580333589994
Słupia,wielkopolskie,433031.06,376690.3,51.25297096896584,18.04008782359727
Sokołowo Budzyńskie,wielkopolskie,363261.2,554398.64,52.83777169894672,16.9693553658932
Lipiny Wielkie,wielkopolskie,378161.12,568359.61,52.9668274276454,17.185262422669147
Chodzież,wielkopolskie,359735.96,571863.32,52.99380768171272,16.909494056421416
Budzyń,wielkopolskie,363221.66,560670.49,52.894124705780584,16.966133441593232
Dziembówko,wielkopolskie,353625.78,580692.6,53.071508254500586,16.814488998029212
Piła-Podlasie,wielkopolskie,351476.27,591001.85,53.163545348357815,16.777646827419627
Miasteczko Krajenskie,wielkopolskie,367521.18,582634.77,53.092590321794646,17.02101806698974
Białośliwie,wielkopolskie,374532.22,583055.96,53.09807042373845,17.125522135427982
Szydłowo Krajeńskie,wielkopolskie,340025.24,591753.65,53.16698096384088,16.606087363647045
Kaczory,wielkopolskie,358313.74,584284.3,53.10504726568416,16.88284781549859
Osiek,wielkopolskie,386084.02,585134.35,53.1193430661721,17.297279628672637
Kruszki,wielkopolskie,379479.49,597407.57,53.228195116006376,17.193985073883724
Stara Łubianka,wielkopolskie,346877.31,598795.45,53.23226464638441,16.705153605806608
Piła-Główna,wielkopolskie,349126.27,588757.93,53.142722925597624,16.743571300923158
Zakrzewo Złotowskie,wielkopolskie,376518.55,618472.02,53.41681940595771,17.14143008047738
Krajenka,wielkopolskie,366131.13,604514.36,53.28886066312417,16.99109460689368
Jastrowie,wielkopolskie,353686.07,618164.59,53.40821705652941,16.798168473457068
Lipka Krajeńska,wielkopolskie,384438.6,627228.56,53.49731208006608,17.257355580718237
Okonek,wielkopolskie,356203.5,630518.04,53.519904926854615,16.830367977764347
Lotyń,wielkopolskie,353133.97,639501.69,53.599769794252985,16.77986802452609
Ptusza,wielkopolskie,352604.9,613486.03,53.36588012116554,16.78409655825879
Płytnica,wielkopolskie,350139.2,605760.45,53.29577460574972,16.75071487969312
Skórka,wielkopolskie,357830.68,596933.01,53.218575994019254,16.870013412331083
Dolnik,wielkopolskie,362013.99,600997,53.25619790374814,16.93088152023069
Nowa Święta,wielkopolskie,376244.7,610868.77,53.348426318314246,17.140291342197
Brokęcino,wielkopolskie,355514.67,635274.45,53.56245128135206,16.817785329648192
Złotów,wielkopolskie,370464.21,612196.71,53.35897491755825,17.052935944493488
Ostrówki,wielkopolskie,360640.7,565233.29,52.934464614554905,16.925823418580304
Margonin,wielkopolskie,373396.62,569260.7,52.97382156563591,17.113985826868166
Szamocin,wielkopolskie,372998.19,575469.14,53.02952385934071,17.105612273710218
Raczyn,wielkopolskie,370452.75,575884.57,53.03264674819294,17.06750033504089
Milcz,wielkopolskie,356406.77,577332.81,53.04207312822967,16.85747866532612
Krzyż,wielkopolskie,299485.61,561079.86,52.87780817481848,16.019315737124273
Siedlisko,wielkopolskie,325433.61,571864.54,52.98373691171605,16.39876753568599
Drawski Młyn,wielkopolskie,304407.65,558939.8,52.86040150862362,16.093664607929426
Miały,wielkopolskie,309698.46,553065.13,52.809535639807294,16.17560317698756
Biała Pilska,wielkopolskie,333610.29,580173.09,53.06098021470745,16.516195262808974
Stobno,wielkopolskie,341029.5,585216.31,53.10854931466441,16.624345324481034
Biernatowo,wielkopolskie,321581.94,569053.55,52.95721830811539,16.34299008093262
Trzcianka,wielkopolskie,330145.86,577255.89,53.03368400379999,16.46607264776127
Czarnków,wielkopolskie,335301.41,561788.19,52.8963360256205,16.55077729190096
Wieleń Północny,wielkopolskie,310426.76,563932.56,52.90739772801022,16.18007337701457
Tarnowo Rogozińskie,wielkopolskie,363552.12,550618.03,52.80386999100027,16.97525310996097
Oborniki,wielkopolskie,352577.64,533346.05,52.645774786322264,16.820283430624425
Rożnowo,wielkopolskie,356122.3,536920.35,52.67884714930577,16.87109244921992
Laskownica,wielkopolskie,382435.14,562593.62,52.91595715885208,17.25098081258065
Skoki,wielkopolskie,375757.59,535815.92,52.673781425713806,17.16187005232739
Sława Wielkopolska,wielkopolskie,374434.14,531462.97,52.63435223907115,17.14395926407908
Kobylec,wielkopolskie,378885.77,555167.99,52.848427748277274,17.20097000126679
Gołańcz,wielkopolskie,386180.52,565998.04,52.94736410069265,17.305479040529985
Roszkowo Wągrowieckie,wielkopolskie,376828.24,539676.89,52.7087285124464,17.176255372455888
Przysieczyn,wielkopolskie,377474.97,544675.44,52.753802452926315,17.1839595007407
Międzychód,wielkopolskie,288857.47,530399.69,52.59826013968182,15.881320962086804
Gorzyń Wielkopolski,wielkopolskie,289982.56,526821.37,52.566564418750836,15.900182243482105
Międzychód Letnisko,wielkopolskie,290680.44,530689.83,52.60157094882274,15.908020682259727
Zatom Stary,wielkopolskie,294518.52,533013.43,52.62390255338931,15.963183150447415
Sieraków,wielkopolskie,303229.4,535063.27,52.64554052487464,16.090514953296555
Kłosowice,wielkopolskie,299499.72,533438.13,52.62957969177482,16.036434122142754
Kobylnica,wielkopolskie,369613.55,510648.55,52.44613991868689,17.080924957549147
Łopuchowo,wielkopolskie,371054.68,529231.02,52.61349927441761,17.09490726303632
Bolechowo-Osiedle,wielkopolskie,362995.73,521184.69,52.539211515022146,16.979248073915983
Owińska,wielkopolskie,363476.09,518071.69,52.511354754077715,16.987607934889084
Puszczykowo,wielkopolskie,354847.88,494260.61,52.29513922583562,16.870850178636143
Poznań -  Junikowo,wielkopolskie,351961.06,503546.86,52.37782096684701,16.824444772559982
Pobiedziska,wielkopolskie,383089.85,514004.17,52.47935460897444,17.27799433476927
Dopiewo,wielkopolskie,341941.13,501197.93,52.35391326771383,16.678427946326753
Szreniawa,wielkopolskie,350137.56,496917.6,52.31775111768812,16.800628167366153
Rokietnica,wielkopolskie,347646.78,518588.55,52.511803314388025,16.754228280567155
Gądki,wielkopolskie,366774.95,494687.49,52.30199952452822,17.04551696551146
Murowana Goślina,wielkopolskie,365570.01,525080.01,52.57486223434679,17.0156130914408
Szczodrzykowo,wielkopolskie,370541.51,492433.85,52.28264440841626,17.101607499190532
Złotniki,wielkopolskie,353113.46,516709.75,52.49642076476938,16.835576332939446
Iłowiec,wielkopolskie,349656.68,482110.05,52.18454975494186,16.800171745109296
Kiekrz,wielkopolskie,349961.16,514509.43,52.47578976023096,16.790154869992634
Strykowo,wielkopolskie,337145.73,489069.7,52.24353239399625,16.61392596185153
Mosina,wielkopolskie,353309.39,488136.73,52.23969563324765,16.850963987110447
Luboń,wielkopolskie,356510.99,499676.53,52.3442496906071,16.892915797392178
Puszczykówko,wielkopolskie,354305.42,491858.7,52.273409684295636,16.863937897203524
Stęszew,wielkopolskie,343801.16,492931.6,52.28016566474146,16.709564203060296
Trzebaw,wielkopolskie,347836.96,494634.35,52.296599823973246,16.76792493638393
